predicted labels,true labels,accuracy,block,item,condition
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
1,1.0,1.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
0,1.0,0.0,1,9,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
1,1.0,1.0,1,10,wrong bias
0,1.0,0.0,1,10,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
1,1.0,1.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
0,1.0,0.0,1,11,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
0,1.0,0.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,12,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
0,1.0,0.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,13,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,14,wrong bias
1,1.0,1.0,1,14,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,1.0,0.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
1,1.0,1.0,1,15,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
1,0.0,0.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
1,0.0,0.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,0,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
1,0.0,0.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
1,0.0,0.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
1,0.0,0.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
0,0.0,1.0,2,1,wrong bias
1,0.0,0.0,2,1,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
1,0.0,0.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
0,0.0,1.0,2,2,wrong bias
